movie_id,genre_id
12560,18
9798,28
9798,18
14444,16
14444,10751
9487,12
9487,16
9487,10751
9466,18
666,18
2042,18
309,18
692,80
24018,18
39256,28
39256,18
1680,28
1680,12
244,28
244,12
244,18
10730,12
10730,18
31947,28
11532,28
11532,12
11532,18
9749,80
14628,80
9626,12
9626,14
9626,28
13698,18
707,12
707,28
11954,14
9336,80
10157,80
12118,80
10587,80
11825,80
11895,80
9447,12
9447,18
9447,10751
9447,14
12257,18
10029,80
27104,18
8545,18
10223,18
10223,80
9745,10751
9745,18
9745,14
200,28
200,12
9837,12
9837,16
9837,18
9837,10751
9837,10402
11545,18
110643,18
11881,18
11881,10751
13764,10751
13764,14
13764,12
24951,18
24951,10751
24951,14
1369,28
1369,12
1368,28
1368,12
1370,28
1370,12
10303,28
10303,12
9326,28
9326,12
10328,18
11285,18
1367,18
1371,18
1374,18
1375,18
15196,80
11904,28
11904,12
11904,80
11904,18
11904,10751
13818,18
29968,18
44326,18
1885,18
8856,12
8856,18
8856,28
8856,10751
10495,10751
10495,12
16885,18
16885,28
16885,80
76857,18
8741,18
9822,28
9822,12
9822,10751
9822,14
39314,12
39314,14
39314,18
39314,28
10312,18
9441,18
9422,18
125582,18
24525,18
10368,18
11365,18
140897,18
31662,18
36136,80
36136,18
1363,18
1363,28
46992,10402
46992,18
825,18
22913,18
15556,18
28902,18
14709,18
9423,28
14443,12
10658,14
6917,14
24086,18
24086,10751
24086,14
11815,18
15698,28
15698,80
2620,28
2620,80
25438,10402
274253,18
192,18
10013,18
10013,14
9671,12
9396,12
11038,80
11873,18
18588,80
18588,18
10015,28
10015,18
12715,28
12715,12
45712,18
45712,28
45712,80
6187,18
8129,18
1618,10402
10722,28
10722,80
47139,28
2112,18
2112,28
2112,80
9524,10402
9524,18
20595,99
20595,18
16306,16
16306,14
10207,18
9849,18
9849,10751
13466,18
13466,10751
1542,80
43978,18
15256,18
8224,80
18417,18
15209,18
1847,80
1847,18
42113,18
8913,18
15856,18
10671,28
10671,18
27932,28
27932,12
27932,18
7227,28
7227,12
7227,18
10670,28
5919,28
40160,28
2362,28
2362,12
2362,18
10803,12
10803,28
871,12
871,18
871,28
1685,12
1705,28
1688,28
1687,28
166680,28
166680,12
166680,18
11123,28
11123,18
29723,28
29723,18
31638,28
31638,12
31638,18
113286,99
9535,80
9455,28
9455,80
796,18
100,80
77936,18
30943,18
107946,18
10350,28
9540,18
22345,10751
53685,18
1567,18
47288,16
47288,18
47288,10751
10354,80
10354,18
11526,28
11526,18
8583,18
123728,18
16520,18
16520,10402
16508,16
16508,10751
16379,28
28029,18
603,28
4951,18
65749,18
9840,18
30950,18
70687,18
11660,80
11660,18
9430,80
11355,18
18764,28
9465,18
27455,18
1414,18
49981,80
6522,80
114719,18
10209,18
25512,18
1902,18
445590,99
6396,80
6396,18
6396,10402
12596,18
1946,28
42230,28
42230,14
139445,18
74140,99
1844,18
24584,18
213985,80
25471,18
4154,18
28519,18
3309,80
3309,18
18252,10751
18252,14
8592,12
8592,28
8592,80
564,12
564,28
564,14
13852,18
25232,18
33194,18
10210,14
10210,18
17962,14
17962,18
9460,28
4927,18
122190,18
1893,12
1893,28
31342,18
44297,18
95627,80
8785,18
8785,14
29239,18
29239,14
15660,18
1924,28
1924,12
1924,14
8536,28
8536,12
8536,14
9531,28
9531,12
9531,14
11411,28
11411,12
3103,14
3035,18
3074,14
3076,14
32023,14
13666,18
36685,10402
30168,99
18158,28
41516,12
41516,14
37305,28
37305,18
18784,18
509,18
24858,18
15059,18
55912,18
12117,18
11779,99
11779,10402
41730,18
100568,18
62676,12
62676,18
817,12
817,80
265966,18
265966,14
91598,18
14283,18
14283,10402
37135,12
37135,16
37135,18
37135,10751
2275,80
2275,18
68426,99
24137,18
10376,14
104,28
104,18
15800,99
9032,18
13821,18
55955,18
9473,16
9473,10402
8487,28
8487,12
10279,18
10279,80
125263,18
2767,18
78568,18
1073,18
10239,18
10208,14
10208,10751
48958,18
345,18
9825,28
16158,18
133575,18
620,14
2978,14
11618,14
332,28
332,12
332,10751
8914,28
9824,12
9824,14
9824,28
33430,18
247,18
247,28
247,80
10056,80
10056,18
967,28
967,18
802,18
3175,18
147,18
1628,18
21185,28
11120,12
11120,18
10136,28
10136,12
32060,18
48686,18
48686,28
48259,18
48259,10751
873,18
26789,28
26789,80
3934,80
3934,18
108312,18
11416,12
11416,18
11416,28
10776,10402
9710,28
9710,12
31924,80
31924,18
30890,18
24081,18
20242,28
39074,80
2115,10402
2115,18
23599,28
23599,80
23599,18
3526,18
41166,18
10386,12
10386,16
10386,10751
10386,14
745,18
913,18
913,80
912,80
912,18
12229,18
67323,18
91076,18
19457,18
19457,28
19457,80
17707,18
9781,10402
102489,18
18212,18
13817,18
126996,99
38715,18
12185,14
12185,18
29056,14
28501,14
28501,18
29030,18
25319,18
24103,10402
10766,28
10766,18
10768,18
11418,12
11153,12
2280,14
2280,18
2280,10751
22611,12
22611,16
22611,10751
22611,14
39780,18
10396,28
10396,12
10396,80
9944,18
9944,80
850,10751
10154,80
10366,28
9349,28
9349,80
10494,16
22314,18
22314,28
22314,80
51679,99
11037,28
11955,28
11955,12
11955,18
2038,28
28737,28
28737,12
11963,28
53761,12
53761,18
9096,12
91893,12
1911,12
1911,14
1911,28
2900,18
17709,10751
37718,14
47144,18
104896,18
104896,10751
52366,18
2162,28
14578,18
40694,18
49184,18
18621,18
18621,80
21719,18
40879,18
40879,10402
47951,12
47951,18
47951,10751
43832,28
43832,12
43832,18
47697,18
49792,18
77064,18
26522,18
12105,16
12105,14
12105,10402
14,18
24128,99
24128,10402
11001,28
11001,80
10390,18
9453,18
704,10402
24153,18
124475,18
10669,18
10669,12
11527,14
11527,12
42848,18
40867,10402
1049,18
28032,16
28032,18
28032,10751
28032,14
11326,18
11326,10402
10975,28
10975,12
10975,80
10974,12
10974,28
10398,80
10398,18
2290,18
24071,18
60994,18
16112,10751
32305,28
14429,18
14429,10751
15198,18
6415,28
6415,12
24066,80
21430,18
10381,18
10381,28
171982,18
42486,28
42486,12
42486,18
42486,10751
60285,28
5622,18
5622,10402
42518,28
42518,12
42518,16
42518,10751
29787,18
61369,18
11712,18
11712,28
12618,18
13824,10751
226,80
226,18
288772,99
55107,18
69851,18
10388,28
10388,80
10388,18
44857,18
861,28
861,12
14412,18
14412,80
11541,18
2457,18
11230,28
8416,18
11054,10751
11054,10402
851,18
24453,18
18254,18
56235,99
20123,18
20123,80
20123,14
16642,18
2593,18
16305,12
16305,18
48797,18
19997,80
19997,18
3767,18
17352,10402
535,18
535,10402
2731,18
1654,28
1654,12
31043,18
14831,10402
658,12
658,28
657,28
657,12
646,12
646,28
5689,12
5689,18
8052,18
772,10751
772,12
772,80
65448,28
65448,18
65452,28
31650,80
31650,18
73575,18
302579,18
550,18
97537,18
97537,99
12220,18
53151,80
53151,18
42881,18
404,18
42196,80
42196,18
36819,10751
36819,14
36819,12
42726,18
9343,28
9343,12
9343,18
16858,18
16858,10402
42006,18
11562,18
16162,18
8649,18
31306,18
14484,18
214735,18
94857,99
32043,18
29251,99
5548,28
5549,28
5549,12
5549,80
856,14
856,16
856,80
856,10751
38772,18
699,12
699,28
709,12
709,28
253,12
253,28
660,12
660,28
46798,18
26149,18
492,14
492,18
108346,18
128,12
128,14
128,16
46286,18
8672,99
8056,18
9481,18
9481,80
9008,18
14242,99
16129,18
104103,18
11489,18
28145,18
51371,18
31361,12
11223,18
16281,14
476,80
476,18
37094,80
37094,18
961,28
961,12
961,18
73969,18
25560,18
21610,28
21610,80
11878,18
11234,28
11886,16
11886,10751
37853,18
37853,10751
62204,12
62204,18
11040,12
21849,18
11790,18
29371,18
19052,18
21349,18
1832,14
1832,12
10047,12
10047,18
10047,28
10228,16
47692,18
18561,80
18561,18
37426,18
51787,28
51787,12
11663,18
11663,10402
13485,18
13485,10402
9289,28
9289,18
124853,18
124853,28
11165,28
11165,18
11165,12
4203,18
24226,18
88875,18
29154,18
2039,18
77915,18
11943,12
11481,18
20565,99
27141,18
10399,18
90762,12
90762,14
2668,18
2668,14
36643,12
36643,28
99,18
159569,99
9647,14
9647,18
11787,18
5156,18
24276,18
11953,28
11953,18
44662,18
44662,28
26371,18
596,18
11393,18
31121,18
293,18
10998,18
36094,18
9013,12
9013,80
11005,18
59820,18
2924,28
2924,80
2924,18
177,18
38557,18
42087,18
13681,18
13681,10751
34760,18
9946,28
9946,14
863,16
863,10751
31582,18
125520,18
22267,18
55123,18
41462,80
1718,28
15506,18
20024,18
13787,18
54933,18
9684,18
9586,18
70801,18
777,18
21887,18
5652,99
19664,28
32331,18
76083,28
76083,12
32628,18
32669,80
32669,18
18161,99
18161,10402
31681,18
32274,18
497,14
497,18
497,80
1715,18
35118,18
42739,18
26162,80
26162,18
25188,18
15515,28
15515,12
15515,10751
15515,14
75888,28
75888,18
1439,18
10137,16
10137,14
10137,10751
10387,18
49948,16
49948,10751
49948,10402
334,18
30237,18
50116,18
46435,18
46435,10402
94260,18
22213,18
22213,28
22213,12
22213,80
47070,12
47070,14
36492,18
624,12
624,18
26578,18
26578,80
43103,18
43194,12
9563,18
1850,18
926,10751
1213,80
1213,18
10400,18
10397,18
20761,18
12524,18
28216,99
36773,18
30814,18
30814,28
30814,80
10219,18
3558,18
104878,18
41276,99
41276,10751
17908,18
17908,10751
125317,18
48233,18
10236,18
71067,18
632,18
11851,28
11851,12
11851,80
11851,18
5924,80
5924,18
33734,10402
14886,18
26617,18
11900,18
10493,80
10493,18
16241,18
22160,28
22160,12
22160,80
22160,18
4460,28
4460,12
4460,18
43455,18
35119,18
21256,80
21256,18
14919,28
14919,12
14919,16
14919,10751
14040,18
75641,18
22692,18
47620,18
2990,80
21193,10402
21193,18
33078,18
16672,18
10472,18
10472,10751
123277,10402
79474,18
53714,80
53714,18
21489,18
51392,18
299121,14
13005,18
65134,28
121738,99
18681,18
75531,18
46835,18
10406,10751
32015,18
1883,18
2005,10402
6279,10402
7305,28
7305,12
7305,18
24735,18
9475,18
8872,10402
8873,10402
9869,18
9869,28
9869,80
619,28
619,18
619,10402
9374,14
11259,12
11259,18
8293,18
11068,18
1923,18
10158,18
10206,28
11782,28
11782,80
10086,80
10086,18
9367,28
9367,80
9876,28
10326,12
10326,14
10326,18
16562,18
9609,18
12143,80
12143,18
8374,28
8374,80
29076,28
80471,18
49477,99
121940,18
121940,28
113096,99
24349,18
1907,18
1907,12
15489,10751
15655,16
15655,10751
68546,18
36210,18
77908,18
22342,18
22342,28
22342,80
96484,18
96484,14
62463,18
25934,18
101383,99
14181,80
14181,18
10385,18
2787,28
2069,80
61416,18
79515,99
14839,18
14839,80
28978,18
901,18
25010,18
10098,18
291861,18
127602,10402
11004,18
25212,28
25212,18
36048,18
139,18
47816,28
20682,28
20682,80
25166,80
10416,18
14271,99
4816,80
4816,18
19958,18
28569,18
2193,18
64871,10751
64871,12
54575,18
11016,80
11016,18
23020,28
23020,80
54195,18
139058,18
20423,99
10839,18
10839,28
24481,18
11296,18
61651,18
57855,12
57855,10751
14280,28
14280,12
14280,18
72086,80
29478,18
64166,18
64166,28
110666,99
28463,18
12186,14
12186,18
20283,18
5693,18
5693,10751
968,80
968,18
838,18
16958,28
16958,80
16958,18
31938,28
12501,18
22650,80
22650,18
31618,28
31618,18
42232,10402
15873,28
26928,28
68427,18
22178,18
48213,18
35412,18
43463,18
59939,10402
59939,18
8333,28
8333,12
8333,80
820,18
11718,80
8989,10751
8989,14
32031,28
32031,12
58048,12
28370,14
61178,28
11176,12
11176,10751
14900,80
14900,10751
11899,10751
36536,12
36536,10751
36536,10402
18890,16
18890,10751
19736,12
19736,14
19736,28
19736,10751
123047,18
24575,28
24575,18
16535,18
16535,28
10971,18
10971,28
23928,28
23928,12
23928,18
31336,18
462,18
78231,18
78231,10402
2383,12
2383,18
2383,10751
25503,18
53879,18
1396,18
11570,28
11570,12
1541,18
1541,80
1541,12
17443,80
17443,18
36739,18
925,18
41823,18
1713,18
26170,28
26170,80
26170,18
30547,18
30547,10751
54825,16
54825,10751
13939,28
13939,80
13939,18
14373,28
14373,80
24873,28
24873,80
24873,18
26263,28
26263,12
26263,80
34746,28
34746,80
34746,18
996,18
9079,18
1496,18
1496,28
1496,10402
1498,28
1498,12
1498,10751
1497,12
1497,28
1497,10751
1499,28
1499,12
1499,10751
1499,14
1880,28
33762,28
33762,80
33762,18
103960,18
103960,28
11690,28
29143,18
36652,18
801,18
104301,18
11520,10751
1879,18
2085,28
2085,80
16222,18
109479,18
17078,18
17078,10751
37722,18
75892,18
33516,18
33516,14
99008,10402
9960,12
9960,18
3082,18
2102,12
2102,18
2102,28
52961,18
12187,14
12187,18
24748,28
24748,18
990,18
1908,18
9764,28
9764,12
9764,18
840,18
25673,18
2291,18
13531,18
16620,18
16620,10402
526,12
526,18
526,14
13346,18
243,18
243,10402
10501,12
10501,16
10501,10751
11478,80
11478,18
879,12
879,14
879,10751
85689,12
85689,18
85689,28
40841,28
40841,12
40841,18
118098,18
118098,10402
1793,18
1793,10751
11327,18
11327,80
1700,18
54087,18
41659,18
593,18
593,12
10774,18
10083,28
10083,18
29786,18
10747,18
38809,18
10559,80
10559,18
20697,28
20697,18
2621,18
10479,28
10479,12
10479,18
125709,18
2006,14
184885,18
184885,80
46625,18
17339,28
17339,12
26879,10402
11305,80
11305,18
48211,80
48211,18
28975,28
13665,18
1552,18
1552,10751
106,28
106,12
10333,18
11027,80
11027,18
61560,18
27197,18
10468,18
1359,18
1359,80
31776,80
31776,18
27745,99
27745,10402
19214,18
46686,28
46686,18
71402,18
13776,18
26291,28
10784,18
10784,10402
10242,18
27857,18
16347,18
4825,10402
18041,18
14736,28
14736,18
3536,28
3536,18
1443,18
10424,80
10424,18
80677,18
28971,18
49096,18
310431,18
40562,18
9456,28
889,10751
10564,18
15723,18
19600,18
452,18
68170,18
36234,18
55667,28
31978,18
12476,28
5241,18
98,28
98,18
98,12
21311,18
21311,12
47724,18
11129,18
94214,18
1058,28
1058,18
37112,28
37112,12
37112,18
37112,10751
42159,18
42159,10402
50627,18
5608,18
5608,12
5608,14
38925,18
13105,18
13105,10751
22501,16
22501,18
22501,10751
5491,28
10560,18
10560,10402
19419,28
10688,18
17889,14
17889,10402
18228,10402
80351,12
80351,10751
18642,10402
39391,18
39391,10402
18644,18
18644,28
18644,10402
31516,10402
45827,10751
5683,12
113279,99
2094,18
2094,10402
14906,16
14906,10751
16176,12
16176,10751
16176,14
52770,18
52770,80
12518,28
10567,16
10567,10751
10642,18
10642,10751
9285,12
10569,28
10569,80
98502,18
21484,18
955,12
955,28
8584,12
8584,28
47295,99
47295,10402
11332,18
29372,28
29372,18
962,12
962,18
5483,14
30588,80
30588,18
668,12
668,28
23518,18
691,12
691,28
31353,18
44018,18
698,28
698,12
682,12
682,28
28973,18
28974,18
40685,28
22994,28
40639,18
499,18
9600,80
120077,10751
38006,12
2768,18
2768,80
42002,80
21,99
10911,28
10911,12
10911,18
10102,18
30308,18
38688,14
38688,18
80287,80
80287,28
6003,18
23939,14
46614,18
23069,12
23069,10751
21299,28
21299,12
21299,10751
38802,10751
13368,10402
985,18
985,14
14002,99
541,80
541,18
21137,99
21137,10402
36724,99
36724,10402
10648,28
10648,80
11368,80
11368,18
10875,10402
10875,18
2075,80
2075,18
1551,18
22500,16
22500,14
22500,12
15239,28
28165,28
28169,28
169,28
865,28
9663,28
9663,12
26889,18
10128,80
9659,12
9659,28
8810,12
8810,28
9355,28
9355,12
1727,28
1727,12
10068,18
11495,14
11495,18
11495,28
11428,14
10117,28
10117,12
10117,80
10117,18
35936,18
35936,10751
35936,10402
25562,18
51763,18
73079,18
38921,80
35463,12
35463,28
9679,28
9679,80
24587,99
51333,10402
17771,18
31610,28
10264,18
31657,18
29204,16
29204,10402
17814,28
17814,80
11879,18
21128,80
21128,18
482,12
482,28
482,80
592,80
592,18
31593,18
31593,80
14328,18
32047,18
32047,80
9040,80
9040,18
25364,18
43002,18
5121,80
5121,18
6978,28
6978,12
6978,14
3133,80
3133,18
643,18
10571,18
479,28
479,12
479,80
7450,16
7450,28
7450,10751
7450,12
31023,18
25636,18
47439,18
7443,16
7443,10751
2024,18
2024,28
17711,28
17711,12
17711,16
17711,10751
2133,18
29946,18
28774,18
46929,16
46929,10751
46929,10402
9702,28
9702,80
9702,18
117026,14
9873,80
9873,28
16820,12
16820,28
14864,18
14864,80
15379,28
15379,12
12764,28
12764,12
27352,28
8348,28
8348,12
8348,80
24099,12
17897,28
17897,12
17897,18
17897,14
16094,18
20343,16
20343,10751
20343,10402
13757,10402
13757,10751
13757,16
11822,18
90980,10402
494,12
494,28
494,80
493,28
493,12
493,80
12706,18
4244,14
4244,10751
1050,18
1052,18
20540,18
23655,18
23655,10402
1788,18
1788,10751
1788,10402
36657,12
36657,28
44490,18
47585,18
1448,18
1448,14
2655,18
12599,12
12599,14
12599,16
12599,10751
93,80
93,18
22167,18
18118,12
18118,28
11940,28
11940,12
11940,10751
11940,14
24167,18
19380,28
19380,80
19380,18
13783,18
15867,18
29263,18
46754,18
18702,10402
16110,16
16110,18
16110,10751
12107,14
10401,18
32640,18
10641,18
6282,18
6282,10402
9383,28
5551,28
5551,12
2360,80
21866,28
21866,18
33408,18
11589,12
15158,28
16139,28
26515,14
11856,28
11856,12
11856,18
10860,18
8420,18
39473,18
27452,80
27452,18
77571,80
77571,18
2211,18
46991,18
201581,18
10391,18
10391,80
14195,80
15665,99
15665,18
45905,80
45905,18
10643,12
10643,28
37136,80
37137,80
23283,18
3110,18
14698,18
76891,28
76891,18
76891,80
9651,12
9651,14
9651,28
11398,80
11398,28
11398,12
161687,10402
161687,99
26244,99
26244,10402
287821,18
19150,28
25128,18
18153,18
30910,18
41282,18
12211,28
12211,14
9995,28
9995,80
9995,18
10480,80
80713,18
1619,28
1619,80
1619,18
786,18
786,10402
14805,28
14805,80
51179,80
51179,18
46119,18
18074,18
18074,10402
170767,18
77332,18
27665,18
29015,28
14629,18
16,18
16,80
16,10402
15752,99
22597,18
19348,18
10637,18
10434,18
10434,14
26484,10402
39113,10402
38126,18
469,18
2160,12
2160,18
2161,12
10973,12
15855,10402
9507,80
24664,18
21370,18
21370,10402
20455,14
20455,16
20455,10751
10461,28
10461,18
10461,80
1485,80
641,80
641,18
10687,18
63956,18
6521,18
10763,18
100975,18
21142,28
21142,12
21142,18
78140,18
2134,12
2134,14
18498,14
42797,10402
13465,14
13465,16
13465,10751
27033,18
20367,80
20367,18
71,18
71,10402
1636,14
10647,18
13762,80
12207,28
24100,10751
10783,28
10783,12
10783,80
47302,18
4327,28
4327,12
4327,80
4958,14
4958,18
9678,14
11978,18
8870,28
77434,18
14295,18
681,12
681,28
11372,12
11372,18
11372,28
10862,18
8871,10751
8871,14
34045,99
16340,12
16340,16
16340,10751
10481,10751
10867,18
10876,18
9741,18
146,12
146,18
146,28
11849,28
11849,12
11849,14
11983,28
11983,12
11983,18
11678,28
11678,12
2669,28
2669,18
20721,28
20721,80
20721,18
12714,18
92603,18
708,28
708,12
1857,16
10673,80
10673,18
2604,18
10132,18
107,80
40820,18
392,18
11688,12
11688,16
11688,10751
11688,14
12509,18
711,18
2046,18
5001,18
8358,12
8358,18
5994,18
5994,14
25520,18
1493,80
1493,28
25660,28
25660,80
134,28
134,12
62677,18
62677,10402
21991,18
21355,18
29122,80
11973,18
1900,18
1900,80
44853,18
10873,18
26719,80
26719,18
31583,18
31583,28
31583,80
15739,18
15739,10751
15739,10402
15413,10751
2623,18
11209,28
11209,12
11209,18
13715,80
13715,18
19108,28
19108,12
19108,80
43258,18
10655,18
75490,18
42261,28
9989,28
9989,80
9989,18
18828,12
18828,18
18828,28
9816,18
9816,10751
9816,10402
20637,80
20637,18
5955,80
5955,18
77825,18
220976,18
66599,18
17474,18
17474,10751
11191,18
2613,18
22021,28
22021,12
22021,18
22021,80
22048,28
22048,80
17006,28
26333,18
16723,80
31768,18
47595,18
18856,18
10499,18
37949,12
37949,16
37949,10751
74340,18
11215,10751
26477,10402
10937,18
4639,28
4639,80
4639,18
96,28
96,80
90,28
90,80
11028,18
11028,28
11028,80
57240,28
57240,12
67307,18
19933,14
19933,12
19933,16
19933,10751
19933,10402
12919,18
12919,10751
31701,80
31701,18
12506,18
70199,80
39507,18
62185,18
62185,28
30994,10402
30994,18
10110,18
18935,10751
20287,28
20287,80
20287,18
26964,18
71881,18
15658,18
4918,28
4918,18
28368,18
58084,18
58084,14
52780,18
48149,18
26156,28
26156,12
26156,18
26156,10751
32054,18
65501,18
32227,14
2614,28
40962,18
12704,28
12704,12
580,12
24828,28
13703,18
13703,80
36914,14
42010,14
42010,18
2608,14
10019,14
11649,28
11649,14
11649,12
13509,28
13509,14
63639,18
51521,14
34379,28
34379,18
22915,28
22915,18
37302,18
37302,14
843,18
121091,18
318,18
12806,18
9740,80
9740,18
10878,80
47588,18
10697,18
7093,18
16300,14
19405,16
19405,10751
1921,18
21620,18
23685,12
23685,14
23685,16
23685,28
12138,28
12138,12
12138,80
48217,18
6073,28
6073,80
39180,28
39180,10751
35569,18
35569,28
25208,18
82103,18
19513,28
2749,28
2749,80
17203,18
95682,99
2302,18
32686,18
13889,18
6028,80
51802,18
42148,80
42148,18
29492,28
29492,80
25447,18
28410,18
28410,28
38545,18
19490,18
19490,14
31151,10402
31151,99
38805,18
16618,10402
16618,10751
2428,18
22013,18
15598,18
43332,28
43332,12
43332,18
62127,18
62127,10402
56137,18
29067,18
17466,28
17466,80
17466,18
9594,28
9594,80
9594,18
4986,80
4986,18
2453,28
4587,18
31004,28
27859,18
11454,80
38718,18
11607,28
39934,18
26580,99
21309,80
21309,18
16263,10751
16263,10402
4985,80
4985,18
10877,28
10877,80
5257,18
20322,18
10833,80
10054,28
10054,10751
10054,12
2575,18
55,18
65075,99
44379,99
2043,80
2043,28
4133,80
4133,18
56715,14
10991,12
10991,14
10991,16
10991,28
10991,10751
15940,80
15940,18
26791,80
26791,18
44069,18
68894,18
634,18
10956,12
10956,18
19366,10402
28308,18
9519,80
9519,18
13898,18
9290,12
32590,18
109472,18
153141,18
52654,18
70282,18
47643,18
47643,14
111,28
111,80
111,18
32488,18
10477,28
12484,28
12484,12
2144,28
2144,80
118052,18
118052,14
118052,10751
1734,12
1734,28
1734,14
38047,18
8076,14
8076,18
8076,10751
4973,18
8095,18
849,14
849,28
849,12
2981,12
2981,18
2981,14
39266,99
31863,80
31863,18
46498,14
46498,12
11163,18
11163,14
11035,18
18691,18
18691,10402
3784,18
78133,18
35717,18
11936,18
25221,10402
25221,18
40842,18
33743,10751
33743,14
33743,10402
32924,18
32924,28
9062,18
11174,18
934,18
934,28
934,80
9476,12
9476,18
9476,28
37691,18
115810,99
115810,10402
10613,18
14268,99
5852,18
808,12
808,16
808,10751
808,14
824,18
824,10402
37558,18
88727,18
26813,12
26813,18
29572,18
29572,10402
48109,18
50541,18
22414,18
43329,28
1406,28
1406,12
1406,18
13554,18
66035,28
41050,18
1632,80
1632,18
31527,18
4988,18
12623,80
12623,18
11896,80
25538,18
17971,10751
5923,28
5923,12
5923,18
15497,28
15497,18
21876,28
21876,18
11090,28
14034,28
21056,18
9397,28
9705,28
9705,80
26475,18
56934,18
56934,10402
29937,18
29937,10751
10364,18
1089,28
1089,80
38043,18
9967,28
9967,12
9967,18
17494,80
17465,18
10653,18
21468,18
21468,10402
22323,28
22323,80
22323,18
31935,18
31935,28
52616,18
10865,16
10865,10751
10865,12
1995,12
1995,14
1995,28
10808,10751
10808,14
9799,28
9799,80
644,18
644,12
16161,80
16161,18
10691,18
10615,28
59733,10402
59733,99
271462,18
11826,80
11826,18
24470,28
24470,18
9301,18
15564,99
60670,80
55551,18
40880,18
10992,10751
2140,28
2140,80
17612,18
3134,80
3134,18
34899,18
8217,18
22478,18
24382,80
11950,28
12236,28
36245,80
36245,18
43342,18
15875,12
10728,18
10728,14
5991,18
6106,18
22477,18
11300,28
11300,18
28430,18
20197,28
43316,18
34689,18
34689,80
25690,18
10238,18
18929,18
18929,10402
4789,18
18030,18
18988,18
11536,18
11536,28
10339,12
10339,18
50031,18
976,18
69605,18
65632,18
29471,18
4780,18
11713,18
11713,28
9589,18
12481,28
13333,18
13333,28
13333,80
13938,28
13938,12
9462,28
9462,80
82623,10751
2114,12
2114,28
2114,16
2114,14
11371,28
11371,80
78248,18
9517,80
9517,18
25985,18
15745,28
24977,99
36107,16
113271,99
113271,12
58904,16
13794,99
13795,99
103488,99
73482,99
38965,14
47817,18
31052,18
10868,18
9395,28
9395,12
9395,18
14506,28
14506,12
14506,14
5333,18
4281,80
4281,18
2,18
2,80
14911,28
14911,18
15592,18
15267,18
30502,10751
19382,18
24679,18
24679,10402
94440,18
17170,18
110428,18
14441,18
7520,18
10126,28
10126,80
10126,18
41952,18
3980,28
27397,18
40095,28
40095,18
10651,28
10651,80
10141,80
27362,18
5680,14
26386,10751
34053,18
25884,28
25884,10751
26355,18
26355,10751
10675,80
10675,18
38982,18
10130,18
38615,10402
21362,14
75889,18
26723,99
26723,10402
12144,16
12144,12
12144,10751
13704,10751
12505,18
12505,28
41963,18
13482,18
34014,28
34014,18
47818,18
38617,28
38617,80
38617,18
3543,18
51321,18
9604,28
9604,80
13965,12
13965,18
13965,28
13965,10751
24266,10751
24266,18
24266,28
58434,18
58434,10751
18197,18
70842,18
38909,18
38909,10402
17126,10402
38558,28
38558,12
38558,80
38558,18
9717,28
9717,12
9717,80
11966,10751
11966,18
2605,10751
25497,80
25497,18
38560,28
38560,80
50203,18
91445,18
8337,28
47493,18
8463,18
41974,18
28176,18
26603,14
33172,28
12582,80
11352,14
11352,18
12500,28
12500,12
25678,28
25678,12
25678,18
25682,28
25682,12
25682,18
32049,28
45225,18
1648,12
4105,28
4105,80
22711,18
19124,28
69828,28
69828,12
10142,18
3064,14
86093,80
10134,28
21291,18
4925,28
4925,12
4925,18
30352,28
15142,14
32075,18
2210,10402
2210,18
25005,18
25005,10402
21721,18
21721,10402
116014,18
11828,12
11828,14
55699,28
10551,28
10551,80
10551,18
20713,12
27461,18
41969,18
1380,18
11465,18
17190,18
9085,80
9085,18
17819,80
46786,18
14776,14
59585,18
32855,18
29185,28
29185,80
29185,18
39787,18
32059,80
505,80
505,18
4486,18
10345,28
10345,80
10222,28
12774,18
14621,18
14372,12
14372,28
15138,12
15138,14
15138,10751
9972,28
9972,12
9972,80
9972,18
8216,10402
4296,18
9686,18
27418,12
27418,18
27418,28
39002,28
39002,18
43345,28
43345,18
31606,28
31606,12
31606,80
31606,18
27607,18
37146,12
20006,28
20006,12
20006,18
8867,28
12663,28
331,12
331,28
327,80
327,18
1548,18
13403,10402
869,28
869,12
552,18
36095,80
47574,18
87462,80
20307,28
20307,80
41946,28
41946,12
10135,28
32767,18
19236,14
32261,18
12150,18
12150,80
11185,80
18683,18
12478,18
49788,18
31083,18
25155,18
65015,18
9618,28
9618,12
16560,28
16560,18
22102,12
22102,10751
6951,28
6951,80
6951,10751
2616,18
2616,10751
249,18
11342,12
11342,14
183,12
183,18
183,10751
24126,14
26535,18
41784,12
41784,18
2148,10402
2148,18
2148,80
42033,28
11308,18
23239,18
53119,18
31941,18
31941,80
31941,28
19317,28
19317,12
57745,18
9880,10751
5175,28
5175,80
21596,18
41951,18
11385,28
11385,12
44258,10402
44258,18
20391,18
20391,28
20391,10402
12584,28
12584,12
12584,18
70042,99
70042,10402
1627,18
11542,18
11542,14
17169,28
17169,12
33214,18
19267,28
12610,12
12610,16
12610,28
12610,10751
1933,18
13496,28
24936,18
24936,80
80070,18
1722,18
9896,12
26665,18
9683,12
9683,18
2779,80
10016,28
26602,18
37920,18
37920,10751
742,18
15104,18
11065,18
46727,18
46727,80
16314,28
16314,12
16314,10751
18885,12
18885,28
18885,10751
40508,12
